expense_id,user_id,expense_date,expense_amount,shopping_type,description,merchant,payment_method,recurring,tags
33e45599-157b-4a1e-808b-1ed111726755,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-22,122.33,Fuel,Spent $122.33 on fuel at Shell Gas Station using Credit Card.,Shell Gas Station,Credit Card,True,"['Fuel', 'Recurring']"
34c390e8-0ca6-4526-be29-7040d3507fe3,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-01,20.92,Electronics,Spent $20.92 on electronics at Best Buy using Debit Card.,Best Buy,Debit Card,False,['Electronics']
70725856-3943-4903-86e1-f05f748683ba,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-02,141.63,Transport,Spent $141.63 on transport at Uber using Debit Card.,Uber,Debit Card,False,['Transport']
1e2315c1-f984-42b4-b345-065cf35f22b1,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-12,338.78,Home Improvement,Spent $338.78 on home improvement at Lowe's using Bank Transfer.,Lowe's,Bank Transfer,False,['Home Improvement']
dac5af51-76d0-431a-98da-e1fb39cd8b20,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-21,292.6,Groceries,Spent $292.60 on groceries at Whole Foods using PayPal.,Whole Foods,PayPal,True,"['Groceries', 'Recurring']"
084d3877-e2d0-477d-ae67-bea48fa3d09d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-02,319.57,Groceries,Spent $319.57 on groceries at Costco using Bank Transfer.,Costco,Bank Transfer,True,"['Groceries', 'Recurring']"
b4c248c5-100d-4da5-8ea6-e34fd7fee5c0,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-17,117.93,Restaurant,Spent $117.93 on restaurant at McDonald's using Debit Card.,McDonald's,Debit Card,True,"['Restaurant', 'Recurring']"
bdce13e0-a7e4-4f28-a5cc-95179440f7f3,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-09,290.81,Travel,Spent $290.81 on travel at Hilton Hotels using Debit Card.,Hilton Hotels,Debit Card,False,['Travel']
60dc5344-a02f-4ba7-83a3-6fc6daeb8f3c,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-05,492.64,Groceries,Spent $492.64 on groceries at Local Market using Bank Transfer.,Local Market,Bank Transfer,True,"['Groceries', 'Recurring']"
770414bb-af00-4feb-baed-20b397282da6,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-22,140.35,Coffee,Spent $140.35 on coffee at Starbucks using Bank Transfer.,Starbucks,Bank Transfer,True,"['Coffee', 'Recurring']"
daec92dc-c9bb-4d21-b8d8-7474a8d1cb85,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-15,463.31,Coffee,Spent $463.31 on coffee at Starbucks using Debit Card.,Starbucks,Debit Card,False,['Coffee']
db4d5d6f-c0b0-440f-9e91-7e0a67f881ac,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-13,484.13,Subscription,Spent $484.13 on subscription at Spotify using Credit Card.,Spotify,Credit Card,True,"['Subscription', 'Recurring']"
8dcd9858-b693-4435-8487-395a46a90ad1,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-08,436.7,Groceries,Spent $436.70 on groceries at Costco using Debit Card.,Costco,Debit Card,True,"['Groceries', 'Recurring']"
71e282bc-ee1e-415b-82fe-0c6d5e51648b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-14,399.03,Restaurant,Spent $399.03 on restaurant at Italian Bistro using PayPal.,Italian Bistro,PayPal,True,"['Restaurant', 'Recurring']"
05544079-1dcb-4171-b597-67456a004bf5,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-19,111.22,Electronics,Spent $111.22 on electronics at Amazon using Apple Pay.,Amazon,Apple Pay,False,['Electronics']
455c0a26-def1-4cec-b5e7-a1f16490a39d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-14,259.46,Home Improvement,Spent $259.46 on home improvement at Home Depot using PayPal.,Home Depot,PayPal,True,"['Home Improvement', 'Recurring']"
3e2abb3b-b71a-484d-af04-89d2b3cd3412,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-07,222.3,Home Improvement,Spent $222.30 on home improvement at Lowe's using Credit Card.,Lowe's,Credit Card,True,"['Home Improvement', 'Recurring']"
45af53be-968c-43e3-b00b-515888bce202,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-12,432.81,Transport,Spent $432.81 on transport at Uber using Debit Card.,Uber,Debit Card,True,"['Transport', 'Recurring']"
d8b97ba2-669f-4364-9017-abefef2bf1e3,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-04,405.01,Home Improvement,Spent $405.01 on home improvement at IKEA using Bank Transfer.,IKEA,Bank Transfer,False,['Home Improvement']
38c2f62f-cc1e-4dd2-bd96-18c2a49eeb3b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-01,115.81,Shopping,Spent $115.81 on shopping at Walmart using Debit Card.,Walmart,Debit Card,False,['Shopping']
4e9eed86-7db9-4d5b-ba8c-bc21c4be988e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-16,173.33,Electronics,Spent $173.33 on electronics at Apple Store using Bank Transfer.,Apple Store,Bank Transfer,True,"['Electronics', 'Recurring']"
d30bc999-49dc-414d-b4ce-2da977698878,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-09,137.37,Subscription,Spent $137.37 on subscription at Planet Fitness using Credit Card.,Planet Fitness,Credit Card,True,"['Subscription', 'Recurring']"
c9907df2-6442-4f01-beda-554a6d74c8f4,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-14,317.68,Electronics,Spent $317.68 on electronics at Amazon using Bank Transfer.,Amazon,Bank Transfer,True,"['Electronics', 'Recurring']"
341781d2-860d-4df7-ab05-889cd3050f40,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-24,407.97,Restaurant,Spent $407.97 on restaurant at McDonald's using PayPal.,McDonald's,PayPal,True,"['Restaurant', 'Recurring']"
f54fc80c-27d9-4fd3-abe1-3893f7426a33,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-12,404.58,Electronics,Spent $404.58 on electronics at Amazon using Credit Card.,Amazon,Credit Card,True,"['Electronics', 'Recurring']"
c926ffe3-98ab-4f6a-9060-ba76d86be8bd,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-21,173.61,Shopping,Spent $173.61 on shopping at Nike Store using Bank Transfer.,Nike Store,Bank Transfer,True,"['Shopping', 'Recurring']"
e8d2a371-cb0d-493e-8e3e-a17d30bf85f1,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-17,67.46,Coffee,Spent $67.46 on coffee at Starbucks using Bank Transfer.,Starbucks,Bank Transfer,True,"['Coffee', 'Recurring']"
0e07c11f-ad4d-4e42-a076-e3fdab02bbb2,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-15,93.0,Shopping,Spent $93.00 on shopping at Nike Store using Credit Card.,Nike Store,Credit Card,True,"['Shopping', 'Recurring']"
3805eb2e-eb5b-4372-83aa-af5d97ed6cc9,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-10,128.17,Transport,Spent $128.17 on transport at Uber using PayPal.,Uber,PayPal,False,['Transport']
6b83f6c7-b361-4382-a6a3-159cf243a1f3,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-06,125.01,Groceries,Spent $125.01 on groceries at Costco using Apple Pay.,Costco,Apple Pay,False,['Groceries']
827a4f12-c876-45e5-8499-58f1fed1c590,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-02,475.43,Electronics,Spent $475.43 on electronics at Best Buy using Debit Card.,Best Buy,Debit Card,False,['Electronics']
9369f43c-c756-415b-9d5d-d84a59dd2c5a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-31,119.86,Shopping,Spent $119.86 on shopping at Nike Store using Debit Card.,Nike Store,Debit Card,False,['Shopping']
9acc3ef0-0e15-4fd8-9f2b-e98ccd900f14,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-26,197.81,Shopping,Spent $197.81 on shopping at Target using PayPal.,Target,PayPal,False,['Shopping']
7e6101ee-7df5-4eac-aff3-d1cd116df822,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-30,397.53,Home Improvement,Spent $397.53 on home improvement at Lowe's using Credit Card.,Lowe's,Credit Card,True,"['Home Improvement', 'Recurring']"
06fa1fb8-ce88-4e11-9cdf-fa2c0745a28e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-10,453.15,Fuel,Spent $453.15 on fuel at Tesla Supercharger using Bank Transfer.,Tesla Supercharger,Bank Transfer,True,"['Fuel', 'Recurring']"
a3cb864c-901a-40c6-a66b-d7e2b846ec46,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-16,134.52,Groceries,Spent $134.52 on groceries at Costco using PayPal.,Costco,PayPal,False,['Groceries']
7948552d-faaa-4fcd-9c50-eb087e29be5a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-16,35.2,Groceries,Spent $35.20 on groceries at Local Market using Credit Card.,Local Market,Credit Card,True,"['Groceries', 'Recurring']"
592b34d8-e5f4-458d-ad1a-f815487ce13b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-01,355.96,Fuel,Spent $355.96 on fuel at Shell Gas Station using Bank Transfer.,Shell Gas Station,Bank Transfer,True,"['Fuel', 'Recurring']"
8d55196c-32d3-4947-81e6-b0714da2ee1d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-16,481.94,Groceries,Spent $481.94 on groceries at Local Market using Bank Transfer.,Local Market,Bank Transfer,True,"['Groceries', 'Recurring']"
8c5080da-9416-4e41-b5a4-569d60952461,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-03,119.97,Shopping,Spent $119.97 on shopping at Walmart using Debit Card.,Walmart,Debit Card,False,['Shopping']
f43a9174-2bee-4d26-b4c0-a401c4702508,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-15,400.76,Electronics,Spent $400.76 on electronics at Best Buy using Credit Card.,Best Buy,Credit Card,True,"['Electronics', 'Recurring']"
77e877b8-81c4-4449-9f8b-64b9e59bd746,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-24,362.69,Electronics,Spent $362.69 on electronics at Best Buy using PayPal.,Best Buy,PayPal,True,"['Electronics', 'Recurring']"
20707cab-9e05-4dd1-8cd8-66ba272812a2,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,444.19,Home Improvement,Spent $444.19 on home improvement at Home Depot using Credit Card.,Home Depot,Credit Card,True,"['Home Improvement', 'Recurring']"
ccfca86b-238e-4a51-9382-0dbec134baa6,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-01,415.79,Groceries,Spent $415.79 on groceries at Local Market using PayPal.,Local Market,PayPal,True,"['Groceries', 'Recurring']"
bb2bb9a4-3781-4255-9238-c4fa9c1a4784,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-13,180.9,Subscription,Spent $180.90 on subscription at Planet Fitness using Debit Card.,Planet Fitness,Debit Card,False,['Subscription']
eba12bf2-4605-42b2-a573-8aea3fe2a9ba,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-21,89.26,Electronics,Spent $89.26 on electronics at Amazon using Apple Pay.,Amazon,Apple Pay,True,"['Electronics', 'Recurring']"
6de8a9bf-bfaf-4abf-ba3c-c35b99b0b9cd,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-23,186.58,Transport,Spent $186.58 on transport at Uber using Apple Pay.,Uber,Apple Pay,True,"['Transport', 'Recurring']"
d2e7dc6f-a7af-45b0-bfc2-2abcd2164dfb,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-23,495.23,Electronics,Spent $495.23 on electronics at Best Buy using PayPal.,Best Buy,PayPal,True,"['Electronics', 'Recurring']"
2e1d04e1-9937-446b-bea4-a5f58b98e476,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-03,419.96,Electronics,Spent $419.96 on electronics at Best Buy using Debit Card.,Best Buy,Debit Card,True,"['Electronics', 'Recurring']"
5ddc1536-e161-4633-9a4d-40045cfb40bf,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-02,290.56,Groceries,Spent $290.56 on groceries at Costco using Credit Card.,Costco,Credit Card,True,"['Groceries', 'Recurring']"
40587b3b-994a-4e8d-bff8-cb2551ea92ac,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-14,162.05,Shopping,Spent $162.05 on shopping at Walmart using Apple Pay.,Walmart,Apple Pay,False,['Shopping']
0d9df2cc-d471-49d8-99e8-a7cfb54cd1f6,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-17,440.79,Groceries,Spent $440.79 on groceries at Whole Foods using Bank Transfer.,Whole Foods,Bank Transfer,True,"['Groceries', 'Recurring']"
f9f6c97b-6a2f-452c-aaef-2d79726a8628,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-18,275.28,Shopping,Spent $275.28 on shopping at Nike Store using Apple Pay.,Nike Store,Apple Pay,True,"['Shopping', 'Recurring']"
66e88138-10d5-4ba1-bf12-2161e9537d6b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-27,289.45,Fuel,Spent $289.45 on fuel at Shell Gas Station using Credit Card.,Shell Gas Station,Credit Card,True,"['Fuel', 'Recurring']"
cfcdde59-5e6d-4ef3-a541-28a5f9362325,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-07,335.96,Home Improvement,Spent $335.96 on home improvement at Home Depot using PayPal.,Home Depot,PayPal,False,['Home Improvement']
ec53c680-3b07-4784-b955-c3db1300f29e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-21,67.98,Home Improvement,Spent $67.98 on home improvement at Lowe's using Bank Transfer.,Lowe's,Bank Transfer,True,"['Home Improvement', 'Recurring']"
b5d15339-a84d-45a0-ab1a-b4904deff233,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-15,97.33,Home Improvement,Spent $97.33 on home improvement at IKEA using Debit Card.,IKEA,Debit Card,True,"['Home Improvement', 'Recurring']"
9878aa25-df35-418a-81b2-8743d21d4ead,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-02,276.46,Shopping,Spent $276.46 on shopping at Target using PayPal.,Target,PayPal,True,"['Shopping', 'Recurring']"
70d8aaca-b458-400d-93de-17f1a2aaa363,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-17,168.45,Travel,Spent $168.45 on travel at Delta Airlines using Debit Card.,Delta Airlines,Debit Card,False,['Travel']
2e3cca4b-46f4-4a25-ae92-25c1d586d649,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-22,424.39,Subscription,Spent $424.39 on subscription at Spotify using PayPal.,Spotify,PayPal,True,"['Subscription', 'Recurring']"
37a8841f-c607-4b63-a977-a9f8c588c91d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-04,38.05,Fuel,Spent $38.05 on fuel at Tesla Supercharger using Bank Transfer.,Tesla Supercharger,Bank Transfer,False,['Fuel']
02cd62f2-9565-4de7-a900-1b9ca9b1d486,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-11,208.62,Restaurant,Spent $208.62 on restaurant at McDonald's using Credit Card.,McDonald's,Credit Card,True,"['Restaurant', 'Recurring']"
ef0557b2-31b2-45a3-b508-b761148b00e0,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-27,444.62,Restaurant,Spent $444.62 on restaurant at McDonald's using Bank Transfer.,McDonald's,Bank Transfer,True,"['Restaurant', 'Recurring']"
3b617bbc-950c-40e2-a62e-1fab6274a1ff,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-26,232.43,Restaurant,Spent $232.43 on restaurant at McDonald's using Bank Transfer.,McDonald's,Bank Transfer,True,"['Restaurant', 'Recurring']"
3dacb904-bf81-4be2-88bf-0c19acd93ca0,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,331.85,Coffee,Spent $331.85 on coffee at Starbucks using PayPal.,Starbucks,PayPal,False,['Coffee']
691f85ee-d9ec-409e-81a4-276a5fa925aa,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-13,321.04,Fuel,Spent $321.04 on fuel at Tesla Supercharger using Debit Card.,Tesla Supercharger,Debit Card,False,['Fuel']
479d24fe-b7de-4562-a025-4cd589cef648,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,197.19,Fuel,Spent $197.19 on fuel at Tesla Supercharger using PayPal.,Tesla Supercharger,PayPal,False,['Fuel']
ffa330fe-0bac-4cda-b0e0-8a05c16900e3,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-22,283.88,Home Improvement,Spent $283.88 on home improvement at Home Depot using Apple Pay.,Home Depot,Apple Pay,False,['Home Improvement']
5d359207-4073-445b-9c95-46aac25b8ea2,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-19,372.49,Electronics,Spent $372.49 on electronics at Best Buy using PayPal.,Best Buy,PayPal,True,"['Electronics', 'Recurring']"
212e284d-39b0-4adf-85ef-6caf1e99db1c,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-16,129.48,Travel,Spent $129.48 on travel at Delta Airlines using PayPal.,Delta Airlines,PayPal,True,"['Travel', 'Recurring']"
a61ac28f-caf3-437b-a86e-5dda4759f31a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-27,76.77,Electronics,Spent $76.77 on electronics at Best Buy using Debit Card.,Best Buy,Debit Card,False,['Electronics']
04e05c72-48cf-4434-a667-8b9b7d196795,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-01,165.1,Shopping,Spent $165.10 on shopping at Target using PayPal.,Target,PayPal,True,"['Shopping', 'Recurring']"
11bd58dd-0971-4b9a-88b8-6ff3d0b85854,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-14,420.39,Subscription,Spent $420.39 on subscription at Planet Fitness using Debit Card.,Planet Fitness,Debit Card,False,['Subscription']
2f7d2015-a0c2-4fbf-9a47-88e73c56afdc,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-04,41.4,Restaurant,Spent $41.40 on restaurant at McDonald's using Bank Transfer.,McDonald's,Bank Transfer,False,['Restaurant']
883659aa-741a-470d-ade0-036d6d575d8a,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-10,325.25,Travel,Spent $325.25 on travel at Delta Airlines using Debit Card.,Delta Airlines,Debit Card,False,['Travel']
301b85a3-8a72-4b85-b3b0-fe4e3c546900,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,82.06,Fuel,Spent $82.06 on fuel at Tesla Supercharger using PayPal.,Tesla Supercharger,PayPal,True,"['Fuel', 'Recurring']"
b72834ee-5c12-4a46-8fa3-7d415ccce8eb,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-23,203.83,Restaurant,Spent $203.83 on restaurant at Italian Bistro using Bank Transfer.,Italian Bistro,Bank Transfer,False,['Restaurant']
3073cc41-ce70-4942-ae4c-ab94a3245082,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-17,210.09,Coffee,Spent $210.09 on coffee at Starbucks using Apple Pay.,Starbucks,Apple Pay,True,"['Coffee', 'Recurring']"
b5ebcfac-71b3-4a2b-afc4-50c04c2751f0,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-20,235.58,Electronics,Spent $235.58 on electronics at Amazon using Credit Card.,Amazon,Credit Card,False,['Electronics']
14e98d0d-5d10-4069-ae88-028a232e26ee,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-03,369.22,Restaurant,Spent $369.22 on restaurant at McDonald's using Bank Transfer.,McDonald's,Bank Transfer,True,"['Restaurant', 'Recurring']"
988973c1-b48c-49dd-9b1a-36f5bc2d92de,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-24,55.46,Transport,Spent $55.46 on transport at Lyft using PayPal.,Lyft,PayPal,False,['Transport']
742f1dd2-ac63-4442-8f7e-586d6407a7e3,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-17,472.99,Shopping,Spent $472.99 on shopping at Target using Apple Pay.,Target,Apple Pay,False,['Shopping']
c5ef8857-eba4-47da-a4a3-97d044d9fad0,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-17,121.69,Shopping,Spent $121.69 on shopping at Walmart using Bank Transfer.,Walmart,Bank Transfer,False,['Shopping']
8ca7dec4-bdd0-48bb-80f0-e09bdc29024b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-03,477.85,Shopping,Spent $477.85 on shopping at Target using PayPal.,Target,PayPal,True,"['Shopping', 'Recurring']"
dc0475af-1a64-4b9d-a7d5-f1bd1b9a326e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-19,404.37,Electronics,Spent $404.37 on electronics at Best Buy using Apple Pay.,Best Buy,Apple Pay,True,"['Electronics', 'Recurring']"
5f2a7bd8-c14b-414f-879f-3f7ae4bb4716,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-12,364.31,Restaurant,Spent $364.31 on restaurant at McDonald's using Apple Pay.,McDonald's,Apple Pay,True,"['Restaurant', 'Recurring']"
a7e02d02-47aa-4bbc-b326-bb922533ebf6,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-11,211.98,Electronics,Spent $211.98 on electronics at Amazon using Debit Card.,Amazon,Debit Card,False,['Electronics']
689adb44-f61c-4e6b-a3bb-1dbaa80556a4,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-02,33.35,Travel,Spent $33.35 on travel at Hilton Hotels using Debit Card.,Hilton Hotels,Debit Card,True,"['Travel', 'Recurring']"
1145032b-0066-45e9-bf8c-25126d997e2c,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-12,279.38,Restaurant,Spent $279.38 on restaurant at Italian Bistro using Credit Card.,Italian Bistro,Credit Card,True,"['Restaurant', 'Recurring']"
5f02ce57-0cce-49b3-a59d-c443a748cc64,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-07,381.96,Fuel,Spent $381.96 on fuel at Shell Gas Station using Credit Card.,Shell Gas Station,Credit Card,True,"['Fuel', 'Recurring']"
300cb7da-ce67-4cb5-9b21-19fdf969be56,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-03-01,327.2,Electronics,Spent $327.20 on electronics at Best Buy using Debit Card.,Best Buy,Debit Card,True,"['Electronics', 'Recurring']"
740e1fe4-ebfc-474f-b4dc-75d5732e322e,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-08,28.46,Home Improvement,Spent $28.46 on home improvement at Lowe's using Credit Card.,Lowe's,Credit Card,True,"['Home Improvement', 'Recurring']"
a1b16310-a4a4-4295-a0a4-9a97856c43f1,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-27,157.12,Transport,Spent $157.12 on transport at Lyft using PayPal.,Lyft,PayPal,False,['Transport']
f5953d79-4c16-4ed2-95b3-dfdff99c8a6d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-19,315.44,Groceries,Spent $315.44 on groceries at Local Market using PayPal.,Local Market,PayPal,False,['Groceries']
89eaf331-ee73-4011-bfde-88fe273f9230,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-21,58.54,Fuel,Spent $58.54 on fuel at Shell Gas Station using Bank Transfer.,Shell Gas Station,Bank Transfer,False,['Fuel']
e6fab7d6-ac31-48b9-abce-782d09634a61,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-20,205.85,Electronics,Spent $205.85 on electronics at Amazon using Apple Pay.,Amazon,Apple Pay,True,"['Electronics', 'Recurring']"
2f8794e6-d202-46de-a899-e50f8a079be3,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,152.21,Fuel,Spent $152.21 on fuel at Tesla Supercharger using Debit Card.,Tesla Supercharger,Debit Card,False,['Fuel']
f2e13439-26b9-4feb-b270-f58bb85b2200,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-22,36.93,Subscription,Spent $36.93 on subscription at Planet Fitness using PayPal.,Planet Fitness,PayPal,False,['Subscription']
9e4a521a-6fce-4fe5-bc98-584a440e2599,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-30,14.19,Electronics,Spent $14.19 on electronics at Apple Store using Bank Transfer.,Apple Store,Bank Transfer,True,"['Electronics', 'Recurring']"
365cb246-992b-4c8e-97a6-a0ca0802bfb7,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-29,241.33,Coffee,Spent $241.33 on coffee at Starbucks using Apple Pay.,Starbucks,Apple Pay,True,"['Coffee', 'Recurring']"
d9e41bc2-cf6c-491a-8646-bd15ca925d32,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-24,24.63,Electronics,Spent $24.63 on electronics at Best Buy using Debit Card.,Best Buy,Debit Card,True,"['Electronics', 'Recurring']"
a9c5c578-9ccf-4dd3-b0a3-bbc2cffd44cc,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-18,374.21,Electronics,Spent $374.21 on electronics at Amazon using Credit Card.,Amazon,Credit Card,True,"['Electronics', 'Recurring']"
d7b51db3-f8c1-460c-acb1-41940900d749,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-07,340.15,Subscription,Spent $340.15 on subscription at Planet Fitness using Bank Transfer.,Planet Fitness,Bank Transfer,False,['Subscription']
36084f2e-f0c4-4816-970a-69c2069f24c8,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-12,397.19,Shopping,Spent $397.19 on shopping at Walmart using Bank Transfer.,Walmart,Bank Transfer,True,"['Shopping', 'Recurring']"
1e53cd97-d899-4ed5-b97f-38fef5994b28,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-28,313.04,Home Improvement,Spent $313.04 on home improvement at IKEA using Bank Transfer.,IKEA,Bank Transfer,False,['Home Improvement']
dac1f281-6728-47e6-8f84-daf858dd790d,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-09,410.68,Shopping,Spent $410.68 on shopping at Target using Bank Transfer.,Target,Bank Transfer,True,"['Shopping', 'Recurring']"
0ee28835-0670-47e7-9468-dd62df9ab06b,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-11,162.41,Fuel,Spent $162.41 on fuel at Shell Gas Station using Debit Card.,Shell Gas Station,Debit Card,True,"['Fuel', 'Recurring']"
f56488eb-c8b8-4a03-bab5-c8d5814acf28,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-05,10.38,Travel,Spent $10.38 on travel at Delta Airlines using Apple Pay.,Delta Airlines,Apple Pay,False,['Travel']
0f3a8d01-9bf9-4186-8c8b-444420f5a1f0,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-02-19,361.89,Groceries,Spent $361.89 on groceries at Local Market using PayPal.,Local Market,PayPal,True,"['Groceries', 'Recurring']"
def8730a-b928-4b53-b8b3-4e413d4b6ab4,24e64c01-6f77-4f4d-a0ab-2532cdfefc22,2025-01-27,290.5,Shopping,Spent $290.50 on shopping at Walmart using Credit Card.,Walmart,Credit Card,True,"['Shopping', 'Recurring']"
